user_id,month,tariff,city,revenue
1035,4,smart,Казань,550.0
1035,6,smart,Казань,550.0
1035,7,smart,Казань,550.0
1035,8,smart,Казань,550.0
1035,10,smart,Казань,550.0
1035,11,smart,Казань,550.0
1036,1,smart,Санкт-Петербург,550.0
1036,2,smart,Санкт-Петербург,550.0
1036,3,smart,Санкт-Петербург,550.0
1036,4,smart,Санкт-Петербург,550.0
1036,5,smart,Санкт-Петербург,550.0
1036,6,smart,Санкт-Петербург,550.0
1036,8,smart,Санкт-Петербург,550.0
1036,10,smart,Санкт-Петербург,550.0
1036,11,smart,Санкт-Петербург,550.0
1036,12,smart,Санкт-Петербург,550.0
1037,1,ultra,Москва,1950.0
1037,3,ultra,Москва,1950.0
1037,4,ultra,Москва,1950.0
1037,5,ultra,Москва,1950.0
1037,6,ultra,Москва,1950.0
1037,7,ultra,Москва,1950.0
1037,8,ultra,Москва,1950.0
1037,9,ultra,Москва,1950.0
1037,10,ultra,Москва,1950.0
1037,11,ultra,Москва,1950.0
1037,12,ultra,Москва,1950.0
1038,1,ultra,Новосибирск,1950.0
1038,2,ultra,Новосибирск,1950.0
1038,3,ultra,Новосибирск,1950.0
1038,4,ultra,Новосибирск,1950.0
1038,5,ultra,Новосибирск,1950.0
1038,6,ultra,Новосибирск,1950.0
1038,7,ultra,Новосибирск,1950.0
1038,8,ultra,Новосибирск,1950.0
1038,9,ultra,Новосибирск,1950.0
1038,10,ultra,Новосибирск,1950.0
1038,11,ultra,Новосибирск,1950.0
1038,12,ultra,Новосибирск,1950.0
1039,1,ultra,Санкт-Петербург,1950.0
1039,2,ultra,Санкт-Петербург,1950.0
1039,3,ultra,Санкт-Петербург,1950.0
1039,4,ultra,Санкт-Петербург,1950.0
1039,5,ultra,Санкт-Петербург,1950.0
1039,6,ultra,Санкт-Петербург,1950.0
1039,7,ultra,Санкт-Петербург,1950.0
1039,9,ultra,Санкт-Петербург,1950.0
1039,10,ultra,Санкт-Петербург,1950.0
1039,11,ultra,Санкт-Петербург,1950.0
1039,12,ultra,Санкт-Петербург,1950.0
1040,1,smart,Москва,550.0
1040,3,smart,Москва,550.0
1040,4,smart,Москва,550.0
1040,5,smart,Москва,550.0
1040,6,smart,Москва,550.0
1040,8,smart,Москва,550.0
1040,9,smart,Москва,550.0
1040,10,smart,Москва,550.0
1040,12,smart,Москва,550.0
1041,1,smart,Санкт-Петербург,550.0
1041,2,smart,Санкт-Петербург,550.0
1041,3,smart,Санкт-Петербург,550.0
1041,4,smart,Санкт-Петербург,550.0
1041,5,smart,Санкт-Петербург,550.0
1041,6,smart,Санкт-Петербург,550.0
1041,7,smart,Санкт-Петербург,550.0
1041,8,smart,Санкт-Петербург,550.0
1041,9,smart,Санкт-Петербург,550.0
1041,10,smart,Санкт-Петербург,550.0
1041,12,smart,Санкт-Петербург,550.0
1042,2,ultra,Москва,1950.0
1042,3,ultra,Москва,1950.0
1042,4,ultra,Москва,1950.0
1042,5,ultra,Москва,1950.0
1042,7,ultra,Москва,1950.0
1042,8,ultra,Москва,1950.0
1042,9,ultra,Москва,1950.0
1042,10,ultra,Москва,1950.0
1042,11,ultra,Москва,1950.0
1042,12,ultra,Москва,1950.0
1043,1,smart,Казань,550.0
1043,3,smart,Казань,550.0
1043,4,smart,Казань,550.0
1043,5,smart,Казань,550.0
1043,6,smart,Казань,550.0
1043,7,smart,Казань,550.0
1043,9,smart,Казань,550.0
1043,10,smart,Казань,550.0
1043,11,smart,Казань,550.0
1043,12,smart,Казань,550.0
1044,1,smart,Москва,550.0
1044,2,smart,Москва,550.0
1044,3,smart,Москва,550.0
1044,4,smart,Москва,550.0
1044,5,smart,Москва,550.0
1044,6,smart,Москва,550.0
1044,8,smart,Москва,550.0
1044,9,smart,Москва,550.0
1044,10,smart,Москва,550.0
1044,11,smart,Москва,550.0
1044,12,smart,Москва,550.0
1045,1,ultra,Новосибирск,1950.0
1045,2,ultra,Новосибирск,1950.0
1045,3,ultra,Новосибирск,1950.0
1045,4,ultra,Новосибирск,1950.0
1045,5,ultra,Новосибирск,1950.0
1045,7,ultra,Новосибирск,1950.0
1045,9,ultra,Новосибирск,1950.0
1045,10,ultra,Новосибирск,1950.0
1045,11,ultra,Новосибирск,1950.0
1045,12,ultra,Новосибирск,1950.0
1046,1,ultra,Санкт-Петербург,1950.0
1046,2,ultra,Санкт-Петербург,1950.0
1046,3,ultra,Санкт-Петербург,1950.0
1046,4,ultra,Санкт-Петербург,1950.0
1046,5,ultra,Санкт-Петербург,1950.0
1046,6,ultra,Санкт-Петербург,1950.0
1046,7,ultra,Санкт-Петербург,1950.0
1046,8,ultra,Санкт-Петербург,1950.0
1046,10,ultra,Санкт-Петербург,1950.0
1046,11,ultra,Санкт-Петербург,1950.0
1046,12,ultra,Санкт-Петербург,1950.0
1047,1,smart,Санкт-Петербург,550.0
1047,3,smart,Санкт-Петербург,550.0
1047,4,smart,Санкт-Петербург,550.0
1047,5,smart,Санкт-Петербург,550.0
1047,6,smart,Санкт-Петербург,550.0
1047,7,smart,Санкт-Петербург,550.0
1047,8,smart,Санкт-Петербург,550.0
1047,10,smart,Санкт-Петербург,550.0
1047,11,smart,Санкт-Петербург,550.0
1047,12,smart,Санкт-Петербург,550.0
1048,1,smart,Санкт-Петербург,550.0
1048,2,smart,Санкт-Петербург,550.0
1048,3,smart,Санкт-Петербург,550.0
1048,4,smart,Санкт-Петербург,550.0
1048,5,smart,Санкт-Петербург,550.0
1048,6,smart,Санкт-Петербург,550.0
1048,7,smart,Санкт-Петербург,550.0
1048,8,smart,Санкт-Петербург,550.0
1048,9,smart,Санкт-Петербург,550.0
1048,10,smart,Санкт-Петербург,550.0
1048,11,smart,Санкт-Петербург,550.0
1048,12,smart,Санкт-Петербург,550.0
1049,2,smart,Москва,550.0
1049,3,smart,Москва,550.0
1049,5,smart,Москва,550.0
1049,8,smart,Москва,550.0
1049,9,smart,Москва,550.0
1049,10,smart,Москва,550.0
1049,12,smart,Москва,550.0
1050,1,smart,Казань,550.0
1050,2,smart,Казань,550.0
1050,3,smart,Казань,550.0
1050,4,smart,Казань,550.0
1050,5,smart,Казань,550.0
1050,6,smart,Казань,550.0
1050,7,smart,Казань,550.0
1050,11,smart,Казань,550.0
1050,12,smart,Казань,550.0
1051,2,smart,Новосибирск,550.0
1051,3,smart,Новосибирск,550.0
1051,4,smart,Новосибирск,550.0
1051,5,smart,Новосибирск,550.0
1051,6,smart,Новосибирск,550.0
1051,7,smart,Новосибирск,550.0
1051,8,smart,Новосибирск,550.0
1051,9,smart,Новосибирск,550.0
1051,10,smart,Новосибирск,550.0
1051,11,smart,Новосибирск,550.0
1051,12,smart,Новосибирск,550.0
1052,1,smart,Казань,550.0
1052,2,smart,Казань,550.0
1052,4,smart,Казань,550.0
1052,6,smart,Казань,550.0
1052,7,smart,Казань,550.0
1052,8,smart,Казань,550.0
1052,9,smart,Казань,550.0
1052,10,smart,Казань,550.0
1052,12,smart,Казань,550.0
1053,1,smart,Казань,550.0
1053,2,smart,Казань,550.0
1053,3,smart,Казань,550.0
1053,4,smart,Казань,550.0
1053,5,smart,Казань,550.0
1053,6,smart,Казань,550.0
1053,7,smart,Казань,550.0
1053,8,smart,Казань,550.0
1053,9,smart,Казань,550.0
1053,11,smart,Казань,550.0
1053,12,smart,Казань,550.0
1054,1,smart,Санкт-Петербург,550.0
1054,2,smart,Санкт-Петербург,550.0
1054,3,smart,Санкт-Петербург,550.0
1054,8,smart,Санкт-Петербург,550.0
1054,9,smart,Санкт-Петербург,550.0
1054,10,smart,Санкт-Петербург,550.0
1054,11,smart,Санкт-Петербург,550.0
1054,12,smart,Санкт-Петербург,550.0
1055,1,ultra,Казань,1950.0
1055,2,ultra,Казань,1950.0
1055,3,ultra,Казань,1950.0
1055,5,ultra,Казань,1950.0
1055,6,ultra,Казань,1950.0
1055,8,ultra,Казань,1950.0
1055,9,ultra,Казань,1950.0
1055,11,ultra,Казань,1950.0
1055,12,ultra,Казань,1950.0
1056,1,ultra,Москва,1950.0
1056,2,ultra,Москва,1950.0
1056,3,ultra,Москва,1950.0
1056,5,ultra,Москва,1950.0
1056,6,ultra,Москва,1950.0
1056,7,ultra,Москва,1950.0
1056,9,ultra,Москва,1950.0
1056,10,ultra,Москва,1950.0
1056,11,ultra,Москва,1950.0
1057,1,ultra,Москва,1950.0
1057,2,ultra,Москва,1950.0
1057,3,ultra,Москва,1950.0
1057,5,ultra,Москва,1950.0
1057,6,ultra,Москва,1950.0
1057,7,ultra,Москва,1950.0
1057,8,ultra,Москва,1950.0
1057,9,ultra,Москва,1950.0
1057,10,ultra,Москва,1950.0
1057,11,ultra,Москва,1950.0
1057,12,ultra,Москва,1950.0
1058,3,smart,Москва,550.0
1058,5,smart,Москва,550.0
1058,6,smart,Москва,550.0
1058,7,smart,Москва,550.0
1058,8,smart,Москва,550.0
1058,9,smart,Москва,550.0
1058,10,smart,Москва,550.0
1058,11,smart,Москва,550.0
1058,12,smart,Москва,550.0
1059,2,smart,Санкт-Петербург,550.0
1059,3,smart,Санкт-Петербург,550.0
1059,5,smart,Санкт-Петербург,550.0
1059,6,smart,Санкт-Петербург,550.0
1059,8,smart,Санкт-Петербург,550.0
1059,9,smart,Санкт-Петербург,550.0
1059,11,smart,Санкт-Петербург,550.0
1059,12,smart,Санкт-Петербург,550.0
1060,1,smart,Санкт-Петербург,550.0
1060,2,smart,Санкт-Петербург,550.0
1060,3,smart,Санкт-Петербург,550.0
1060,4,smart,Санкт-Петербург,550.0
1060,5,smart,Санкт-Петербург,550.0
1060,6,smart,Санкт-Петербург,550.0
1060,7,smart,Санкт-Петербург,550.0
1060,8,smart,Санкт-Петербург,550.0
1060,9,smart,Санкт-Петербург,550.0
1060,11,smart,Санкт-Петербург,550.0
1060,12,smart,Санкт-Петербург,550.0
1061,1,ultra,Москва,1950.0
1061,2,ultra,Москва,1950.0
1061,3,ultra,Москва,1950.0
1061,4,ultra,Москва,1950.0
1061,5,ultra,Москва,1950.0
1061,7,ultra,Москва,1950.0
1061,8,ultra,Москва,1950.0
1061,9,ultra,Москва,1950.0
1061,10,ultra,Москва,1950.0
1061,11,ultra,Москва,1950.0
1061,12,ultra,Москва,1950.0
1062,1,ultra,Казань,1950.0
1062,2,ultra,Казань,1950.0
1062,3,ultra,Казань,1950.0
1062,4,ultra,Казань,1950.0
1062,5,ultra,Казань,1950.0
1062,6,ultra,Казань,1950.0
1062,8,ultra,Казань,1950.0
1062,9,ultra,Казань,1950.0
1062,11,ultra,Казань,1950.0
1062,12,ultra,Казань,1950.0
1063,1,ultra,Санкт-Петербург,1950.0
1063,2,ultra,Санкт-Петербург,1950.0
1063,3,ultra,Санкт-Петербург,1950.0
1063,4,ultra,Санкт-Петербург,1950.0
1063,5,ultra,Санкт-Петербург,1950.0
1063,6,ultra,Санкт-Петербург,1950.0
1063,7,ultra,Санкт-Петербург,1950.0
1063,9,ultra,Санкт-Петербург,1950.0
1063,12,ultra,Санкт-Петербург,1950.0
1064,1,ultra,Москва,1950.0
1064,4,ultra,Москва,1950.0
1064,5,ultra,Москва,1950.0
1064,6,ultra,Москва,1950.0
1064,7,ultra,Москва,1950.0
1064,8,ultra,Москва,1950.0
1064,9,ultra,Москва,1950.0
1064,10,ultra,Москва,1950.0
1064,12,ultra,Москва,1950.0
1065,1,smart,Санкт-Петербург,550.0
1065,4,smart,Санкт-Петербург,550.0
1065,5,smart,Санкт-Петербург,550.0
1065,6,smart,Санкт-Петербург,550.0
1065,7,smart,Санкт-Петербург,550.0
1065,8,smart,Санкт-Петербург,550.0
1065,9,smart,Санкт-Петербург,550.0
1065,11,smart,Санкт-Петербург,550.0
1065,12,smart,Санкт-Петербург,550.0
1066,2,ultra,Москва,1950.0
1066,3,ultra,Москва,1950.0
1066,5,ultra,Москва,1950.0
1066,6,ultra,Москва,1950.0
1066,7,ultra,Москва,1950.0
1066,8,ultra,Москва,1950.0
1066,11,ultra,Москва,1950.0
1067,1,ultra,Казань,1950.0
1067,2,ultra,Казань,1950.0
1067,3,ultra,Казань,1950.0
1067,5,ultra,Казань,1950.0
1067,6,ultra,Казань,1950.0
1067,7,ultra,Казань,1950.0
1067,8,ultra,Казань,1950.0
1067,9,ultra,Казань,1950.0
1067,10,ultra,Казань,1950.0
1067,12,ultra,Казань,1950.0
1068,2,smart,Москва,550.0
1068,3,smart,Москва,550.0
1068,4,smart,Москва,550.0
1068,5,smart,Москва,550.0
1068,6,smart,Москва,550.0
1068,7,smart,Москва,550.0
1068,8,smart,Москва,550.0
1068,10,smart,Москва,550.0
1068,11,smart,Москва,550.0
1068,12,smart,Москва,550.0
1069,1,ultra,Казань,1950.0
1069,2,ultra,Казань,1950.0
1069,3,ultra,Казань,1950.0
1069,4,ultra,Казань,1950.0
1069,5,ultra,Казань,1950.0
1069,7,ultra,Казань,1950.0
1069,8,ultra,Казань,1950.0
1069,9,ultra,Казань,1950.0
1069,10,ultra,Казань,1950.0
1069,11,ultra,Казань,1950.0
1069,12,ultra,Казань,1950.0
1070,1,smart,Новосибирск,550.0
1070,2,smart,Новосибирск,550.0
1070,3,smart,Новосибирск,550.0
1070,4,smart,Новосибирск,550.0
1070,7,smart,Новосибирск,550.0
1070,8,smart,Новосибирск,550.0
1070,9,smart,Новосибирск,550.0
1070,11,smart,Новосибирск,550.0
1070,12,smart,Новосибирск,550.0
1071,1,smart,Москва,550.0
1071,2,smart,Москва,550.0
1071,3,smart,Москва,550.0
1071,4,smart,Москва,550.0
1071,5,smart,Москва,550.0
1071,6,smart,Москва,550.0
1071,7,smart,Москва,550.0
1071,8,smart,Москва,550.0
1071,9,smart,Москва,550.0
1071,10,smart,Москва,550.0
1071,12,smart,Москва,550.0
1072,3,ultra,Москва,1950.0
1072,4,ultra,Москва,1950.0
1072,5,ultra,Москва,1950.0
1072,6,ultra,Москва,1950.0
1072,7,ultra,Москва,1950.0
1072,8,ultra,Москва,1950.0
1072,9,ultra,Москва,1950.0
1072,10,ultra,Москва,1950.0
1072,11,ultra,Москва,1950.0
1072,12,ultra,Москва,1950.0
1073,1,smart,Казань,550.0
1073,2,smart,Казань,550.0
1073,4,smart,Казань,550.0
1073,5,smart,Казань,550.0
1073,6,smart,Казань,550.0
1073,7,smart,Казань,550.0
1073,8,smart,Казань,550.0
1073,9,smart,Казань,550.0
1073,10,smart,Казань,550.0
1073,12,smart,Казань,550.0
1074,1,smart,Новосибирск,550.0
1074,2,smart,Новосибирск,550.0
1074,3,smart,Новосибирск,550.0
1074,4,smart,Новосибирск,550.0
1074,5,smart,Новосибирск,550.0
1074,7,smart,Новосибирск,550.0
1074,9,smart,Новосибирск,550.0
1074,10,smart,Новосибирск,550.0
1074,11,smart,Новосибирск,550.0
1074,12,smart,Новосибирск,550.0
1075,2,smart,Новосибирск,550.0
1075,3,smart,Новосибирск,550.0
